crossing,reported_at,value_min,value_raw,reporter,scraped_at_utc
batrovci-bajakovo,2026-05-01T02:38,63,63 min,user19,2026-05-01T00:38:04+00:00
batrovci-bajakovo,2026-05-01T02:49,63,63 min,user19,2026-05-01T00:49:04+00:00
batrovci-bajakovo,2026-05-01T03:59,62,62 min,user147,2026-05-01T02:00:10+00:00
batrovci-bajakovo,2026-05-01T04:08,59,59 min,user19,2026-05-01T02:08:04+00:00
batrovci-bajakovo,2026-05-01T04:38,59,59 min,user19,2026-05-01T02:38:04+00:00
batrovci-bajakovo,2026-05-01T04:53,63,63 min,user0,2026-05-01T02:53:31+00:00
batrovci-bajakovo,2026-05-01T05:00,92,92 min,user0,2026-05-01T03:00:49+00:00
batrovci-bajakovo,2026-05-01T05:11,66,66 min,user0,2026-05-01T03:11:09+00:00
batrovci-bajakovo,2026-05-01T05:27,68,68 min,user0,2026-05-01T03:27:03+00:00
batrovci-bajakovo,2026-05-01T06:10,81,81 min,user0,2026-05-01T04:10:40+00:00
batrovci-bajakovo,2026-05-01T06:45,71,71 min,user0,2026-05-01T04:45:26+00:00
batrovci-bajakovo,2026-05-01T07:58,82,82 min,user147,2026-05-01T06:00:10+00:00
batrovci-bajakovo,2026-05-01T08:08,68,68 min,user19,2026-05-01T06:08:04+00:00
batrovci-bajakovo,2026-05-01T08:38,68,68 min,user19,2026-05-01T06:38:05+00:00
batrovci-bajakovo,2026-05-01T09:28,68,68 min,user19,2026-05-01T07:28:04+00:00
batrovci-bajakovo,2026-05-01T09:49,68,68 min,user19,2026-05-01T07:49:05+00:00
batrovci-bajakovo,2026-05-01T09:51,82,82 min,user0,2026-05-01T07:51:53+00:00
batrovci-bajakovo,2026-05-01T09:58,83,83 min,user0,2026-05-01T07:58:03+00:00
batrovci-bajakovo,2026-05-01T10:18,84,84 min,user0,2026-05-01T08:18:48+00:00
batrovci-bajakovo,2026-05-01T10:41,83,83 min,user0,2026-05-01T08:41:54+00:00
batrovci-bajakovo,2026-05-01T11:38,83,83 min,user0,2026-05-01T09:38:40+00:00
batrovci-bajakovo,2026-05-01T11:49,85,85 min,user0,2026-05-01T09:49:59+00:00
batrovci-bajakovo,2026-05-01T12:56,84,84 min,user147,2026-05-01T11:00:11+00:00
batrovci-bajakovo,2026-05-01T13:28,68,68 min,user19,2026-05-01T11:28:05+00:00
batrovci-bajakovo,2026-05-01T13:35,84,84 min,user0,2026-05-01T11:35:05+00:00
batrovci-bajakovo,2026-05-01T14:15,84,84 min,user0,2026-05-01T12:15:33+00:00
batrovci-bajakovo,2026-05-01T14:15,86,86 min,user0,2026-05-01T12:15:59+00:00
batrovci-bajakovo,2026-05-01T15:21,88,88 min,user0,2026-05-01T13:21:17+00:00
batrovci-bajakovo,2026-05-01T15:47,108,108 min,user0,2026-05-01T13:47:46+00:00
batrovci-bajakovo,2026-05-01T15:54,114,114 min,user0,2026-05-01T13:54:34+00:00
batrovci-bajakovo,2026-05-01T15:54,112,112 min,user0,2026-05-01T13:54:59+00:00
batrovci-bajakovo,2026-05-01T16:00,114,114 min,user0,2026-05-01T14:00:21+00:00
batrovci-bajakovo,2026-05-01T16:50,107,107 min,user0,2026-05-01T14:50:16+00:00
batrovci-bajakovo,2026-05-01T17:00,87,87 min,user0,2026-05-01T15:00:24+00:00
batrovci-bajakovo,2026-05-01T17:28,83,83 min,user0,2026-05-01T15:28:42+00:00
batrovci-bajakovo,2026-05-01T17:50,88,88 min,user0,2026-05-01T15:50:52+00:00
batrovci-bajakovo,2026-05-01T18:55,87,87 min,user147,2026-05-01T17:00:12+00:00
batrovci-bajakovo,2026-05-01T19:58,86,86 min,user147,2026-05-01T18:00:11+00:00
batrovci-bajakovo,2026-05-01T20:36,71,71 min,user0,2026-05-01T18:36:20+00:00
batrovci-bajakovo,2026-05-01T21:56,82,82 min,user147,2026-05-01T20:00:10+00:00
batrovci-bajakovo,2026-05-01T22:08,63,63 min,user19,2026-05-01T20:08:03+00:00
batrovci-bajakovo,2026-05-01T22:14,58,58 min,user0,2026-05-01T20:14:59+00:00
batrovci-bajakovo,2026-05-01T23:26,59,59 min,user147,2026-05-01T21:30:11+00:00
batrovci-bajakovo,2026-05-01T23:49,63,63 min,user19,2026-05-01T21:49:03+00:00
batrovci-bajakovo,2026-05-02T00:08,63,63 min,user19,2026-05-01T22:08:03+00:00
batrovci-bajakovo,2026-05-02T00:38,63,63 min,user19,2026-05-01T22:38:03+00:00
batrovci-bajakovo,2026-05-02T01:28,63,63 min,user19,2026-05-01T23:28:03+00:00
batrovci-bajakovo,2026-05-02T01:49,63,63 min,user19,2026-05-01T23:49:03+00:00
batrovci-bajakovo,2026-05-02T02:54,62,62 min,user147,2026-05-02T01:00:11+00:00
batrovci-bajakovo,2026-05-02T03:58,61,61 min,user147,2026-05-02T02:00:12+00:00
batrovci-bajakovo,2026-05-02T04:57,60,60 min,user147,2026-05-02T03:00:11+00:00
batrovci-bajakovo,2026-05-02T05:53,59,59 min,user147,2026-05-02T04:00:10+00:00
batrovci-bajakovo,2026-05-02T06:59,58,58 min,user147,2026-05-02T05:00:10+00:00
batrovci-bajakovo,2026-05-02T07:56,59,59 min,user147,2026-05-02T06:00:12+00:00
batrovci-bajakovo,2026-05-02T08:27,62,62 min,user0,2026-05-02T06:27:57+00:00
batrovci-bajakovo,2026-05-02T09:25,61,61 min,user147,2026-05-02T07:30:10+00:00
batrovci-bajakovo,2026-05-02T09:49,59,59 min,user19,2026-05-02T07:49:04+00:00
batrovci-bajakovo,2026-05-02T10:08,63,63 min,user19,2026-05-02T08:08:04+00:00
batrovci-bajakovo,2026-05-02T10:38,63,63 min,user19,2026-05-02T08:38:04+00:00
batrovci-bajakovo,2026-05-02T11:01,65,65 min,user0,2026-05-02T09:01:05+00:00
batrovci-bajakovo,2026-05-02T12:26,92,92 min,user147,2026-05-02T10:30:09+00:00
batrovci-bajakovo,2026-05-02T12:38,70,70 min,user19,2026-05-02T10:38:04+00:00
batrovci-bajakovo,2026-05-02T13:28,70,70 min,user19,2026-05-02T11:28:04+00:00
batrovci-bajakovo,2026-05-02T13:49,70,70 min,user19,2026-05-02T11:49:04+00:00
batrovci-bajakovo,2026-05-02T14:06,71,71 min,user0,2026-05-02T12:06:12+00:00
batrovci-bajakovo,2026-05-02T15:28,82,82 min,user147,2026-05-02T13:30:10+00:00
batrovci-bajakovo,2026-05-02T15:49,71,71 min,user19,2026-05-02T13:49:04+00:00
batrovci-bajakovo,2026-05-02T16:02,71,71 min,user0,2026-05-02T14:02:08+00:00
batrovci-bajakovo,2026-05-02T17:28,82,82 min,user147,2026-05-02T15:30:14+00:00
batrovci-bajakovo,2026-05-02T17:49,71,71 min,user19,2026-05-02T15:49:02+00:00
batrovci-bajakovo,2026-05-02T18:08,59,59 min,user19,2026-05-02T16:08:03+00:00
batrovci-bajakovo,2026-05-02T18:38,59,59 min,user19,2026-05-02T16:38:04+00:00
batrovci-bajakovo,2026-05-02T18:52,83,83 min,user0,2026-05-02T16:52:30+00:00
batrovci-bajakovo,2026-05-02T19:51,88,88 min,user0,2026-05-02T17:51:34+00:00
batrovci-bajakovo,2026-05-02T20:57,87,87 min,user147,2026-05-02T19:00:12+00:00
batrovci-bajakovo,2026-05-02T21:17,94,94 min,user0,2026-05-02T19:17:50+00:00
batrovci-bajakovo,2026-05-02T22:27,93,93 min,user147,2026-05-02T20:30:11+00:00
batrovci-bajakovo,2026-05-02T23:26,69,69 min,user147,2026-05-02T21:30:09+00:00
batrovci-bajakovo,2026-05-03T00:29,91,91 min,user147,2026-05-02T22:30:10+00:00
batrovci-bajakovo,2026-05-03T01:24,90,90 min,user147,2026-05-02T23:30:12+00:00
batrovci-bajakovo,2026-05-03T02:26,89,89 min,user147,2026-05-03T00:30:09+00:00
batrovci-bajakovo,2026-05-03T03:25,88,88 min,user147,2026-05-03T01:30:10+00:00
batrovci-bajakovo,2026-05-03T04:27,87,87 min,user147,2026-05-03T02:30:10+00:00
batrovci-bajakovo,2026-05-03T04:31,87,87 min,user0,2026-05-03T02:31:53+00:00
batrovci-bajakovo,2026-05-03T05:55,86,86 min,user147,2026-05-03T04:00:10+00:00
batrovci-bajakovo,2026-05-03T06:59,85,85 min,user147,2026-05-03T05:00:11+00:00
batrovci-bajakovo,2026-05-03T07:49,68,68 min,user19,2026-05-03T05:49:04+00:00
batrovci-bajakovo,2026-05-03T08:08,68,68 min,user19,2026-05-03T06:08:03+00:00
batrovci-bajakovo,2026-05-03T08:34,86,86 min,user0,2026-05-03T06:34:53+00:00
batrovci-bajakovo,2026-05-03T09:10,68,68 min,user0,2026-05-03T07:10:48+00:00
batrovci-bajakovo,2026-05-03T10:26,67,67 min,user147,2026-05-03T08:30:14+00:00
batrovci-bajakovo,2026-05-03T10:38,68,68 min,user19,2026-05-03T08:38:04+00:00
batrovci-bajakovo,2026-05-03T11:28,68,68 min,user19,2026-05-03T09:28:04+00:00
batrovci-bajakovo,2026-05-03T11:49,68,68 min,user19,2026-05-03T09:49:03+00:00
batrovci-bajakovo,2026-05-03T12:24,82,82 min,user0,2026-05-03T10:24:42+00:00
batrovci-bajakovo,2026-05-03T12:51,83,83 min,user0,2026-05-03T10:51:27+00:00
batrovci-bajakovo,2026-05-03T12:55,84,84 min,user0,2026-05-03T10:55:20+00:00
batrovci-bajakovo,2026-05-03T13:09,83,83 min,user0,2026-05-03T11:09:19+00:00
batrovci-bajakovo,2026-05-03T14:04,71,71 min,user0,2026-05-03T12:04:56+00:00
batrovci-bajakovo,2026-05-03T15:25,82,82 min,user147,2026-05-03T13:30:11+00:00
batrovci-bajakovo,2026-05-03T15:49,70,70 min,user19,2026-05-03T13:49:03+00:00
batrovci-bajakovo,2026-05-03T16:08,70,70 min,user19,2026-05-03T14:08:03+00:00
batrovci-bajakovo,2026-05-03T16:38,70,70 min,user19,2026-05-03T14:38:04+00:00
batrovci-bajakovo,2026-05-03T17:18,84,84 min,user0,2026-05-03T15:18:19+00:00
batrovci-bajakovo,2026-05-03T18:25,83,83 min,user147,2026-05-03T16:30:10+00:00
batrovci-bajakovo,2026-05-03T18:38,70,70 min,user19,2026-05-03T16:38:05+00:00
batrovci-bajakovo,2026-05-03T19:05,84,84 min,user0,2026-05-03T17:05:13+00:00
batrovci-bajakovo,2026-05-03T19:13,84,84 min,user0,2026-05-03T17:13:16+00:00
batrovci-bajakovo,2026-05-03T19:30,84,84 min,user0,2026-05-03T17:30:58+00:00
batrovci-bajakovo,2026-05-03T19:55,84,84 min,user0,2026-05-03T17:55:11+00:00
batrovci-bajakovo,2026-05-03T20:05,83,83 min,user0,2026-05-03T18:05:58+00:00
batrovci-bajakovo,2026-05-03T20:43,86,86 min,user0,2026-05-03T18:43:28+00:00
batrovci-bajakovo,2026-05-03T21:10,70,70 min,user0,2026-05-03T19:10:05+00:00
batrovci-bajakovo,2026-05-03T21:30,84,84 min,user0,2026-05-03T19:30:50+00:00
batrovci-bajakovo,2026-05-03T22:29,83,83 min,user147,2026-05-03T20:30:09+00:00
batrovci-bajakovo,2026-05-03T22:38,71,71 min,user19,2026-05-03T20:38:04+00:00
batrovci-bajakovo,2026-05-03T23:28,70,70 min,user19,2026-05-03T21:28:04+00:00
batrovci-bajakovo,2026-05-03T23:49,70,70 min,user19,2026-05-03T21:49:04+00:00
batrovci-bajakovo,2026-05-04T00:08,70,70 min,user19,2026-05-03T22:08:03+00:00
batrovci-bajakovo,2026-05-04T00:38,70,70 min,user19,2026-05-03T22:38:04+00:00
batrovci-bajakovo,2026-05-04T01:28,70,70 min,user19,2026-05-03T23:28:03+00:00
batrovci-bajakovo,2026-05-04T01:49,70,70 min,user19,2026-05-03T23:49:04+00:00
batrovci-bajakovo,2026-05-04T02:08,70,70 min,user19,2026-05-04T00:08:04+00:00
batrovci-bajakovo,2026-05-04T02:28,70,70 min,user19,2026-05-04T00:28:05+00:00
batrovci-bajakovo,2026-05-04T02:38,70,70 min,user19,2026-05-04T00:38:05+00:00
batrovci-bajakovo,2026-05-04T02:49,70,70 min,user19,2026-05-04T00:49:04+00:00
batrovci-bajakovo,2026-05-04T03:59,81,81 min,user147,2026-05-04T02:00:11+00:00
batrovci-bajakovo,2026-05-04T04:59,68,68 min,user147,2026-05-04T03:00:09+00:00
batrovci-bajakovo,2026-05-04T05:28,59,59 min,user19,2026-05-04T03:28:04+00:00
batrovci-bajakovo,2026-05-04T05:49,59,59 min,user19,2026-05-04T03:49:03+00:00
batrovci-bajakovo,2026-05-04T06:08,59,59 min,user19,2026-05-04T04:08:04+00:00
batrovci-bajakovo,2026-05-04T06:38,59,59 min,user19,2026-05-04T04:38:05+00:00
batrovci-bajakovo,2026-05-04T07:04,81,81 min,user0,2026-05-04T05:04:37+00:00
batrovci-bajakovo,2026-05-04T07:37,84,84 min,user0,2026-05-04T05:37:07+00:00
batrovci-bajakovo,2026-05-04T08:42,68,68 min,user0,2026-05-04T06:42:44+00:00
batrovci-bajakovo,2026-05-04T09:57,67,67 min,user147,2026-05-04T08:00:11+00:00
batrovci-bajakovo,2026-05-04T10:54,66,66 min,user147,2026-05-04T09:00:11+00:00
batrovci-bajakovo,2026-05-04T11:55,65,65 min,user147,2026-05-04T10:00:11+00:00
batrovci-bajakovo,2026-05-04T12:08,68,68 min,user19,2026-05-04T10:08:03+00:00
batrovci-bajakovo,2026-05-04T12:38,68,68 min,user19,2026-05-04T10:38:03+00:00
batrovci-bajakovo,2026-05-04T13:28,68,68 min,user19,2026-05-04T11:28:04+00:00
batrovci-bajakovo,2026-05-04T13:49,68,68 min,user19,2026-05-04T11:49:04+00:00
batrovci-bajakovo,2026-05-04T14:08,68,68 min,user19,2026-05-04T12:08:04+00:00
batrovci-bajakovo,2026-05-04T14:38,68,68 min,user19,2026-05-04T12:38:04+00:00
batrovci-bajakovo,2026-05-04T15:28,68,68 min,user19,2026-05-04T13:28:04+00:00
batrovci-bajakovo,2026-05-04T15:28,71,71 min,user0,2026-05-04T13:28:08+00:00
batrovci-bajakovo,2026-05-04T16:08,83,83 min,user0,2026-05-04T14:08:13+00:00
batrovci-bajakovo,2026-05-04T17:24,71,71 min,user147,2026-05-04T15:30:10+00:00
batrovci-bajakovo,2026-05-04T17:49,68,68 min,user19,2026-05-04T15:49:03+00:00
batrovci-bajakovo,2026-05-04T18:08,68,68 min,user19,2026-05-04T16:08:04+00:00
batrovci-bajakovo,2026-05-04T18:38,68,68 min,user19,2026-05-04T16:38:04+00:00
batrovci-bajakovo,2026-05-04T19:28,68,68 min,user19,2026-05-04T17:28:04+00:00
batrovci-bajakovo,2026-05-04T19:49,68,68 min,user19,2026-05-04T17:49:04+00:00
batrovci-bajakovo,2026-05-04T19:52,83,83 min,user0,2026-05-04T17:52:31+00:00
batrovci-bajakovo,2026-05-04T20:55,71,71 min,user147,2026-05-04T19:00:11+00:00
batrovci-bajakovo,2026-05-04T21:28,68,68 min,user19,2026-05-04T19:28:04+00:00
batrovci-bajakovo,2026-05-04T21:49,68,68 min,user19,2026-05-04T19:49:05+00:00
batrovci-bajakovo,2026-05-04T22:08,59,59 min,user19,2026-05-04T20:08:05+00:00
batrovci-bajakovo,2026-05-04T22:38,59,59 min,user19,2026-05-04T20:38:04+00:00
batrovci-bajakovo,2026-05-04T23:28,59,59 min,user19,2026-05-04T21:28:04+00:00
batrovci-bajakovo,2026-05-04T23:49,59,59 min,user19,2026-05-04T21:49:04+00:00
batrovci-bajakovo,2026-05-05T00:08,59,59 min,user19,2026-05-04T22:08:03+00:00
batrovci-bajakovo,2026-05-05T00:38,59,59 min,user19,2026-05-04T22:38:03+00:00
batrovci-bajakovo,2026-05-05T01:28,59,59 min,user19,2026-05-04T23:28:03+00:00
batrovci-bajakovo,2026-05-05T01:49,59,59 min,user19,2026-05-04T23:49:03+00:00
batrovci-bajakovo,2026-05-05T02:57,58,58 min,user147,2026-05-05T01:00:11+00:00
batrovci-bajakovo,2026-05-05T03:55,60,60 min,user147,2026-05-05T02:00:10+00:00
batrovci-bajakovo,2026-05-05T04:57,59,59 min,user147,2026-05-05T03:00:10+00:00
batrovci-bajakovo,2026-05-05T05:28,59,59 min,user19,2026-05-05T03:28:03+00:00
batrovci-bajakovo,2026-05-05T05:49,59,59 min,user19,2026-05-05T03:49:03+00:00
batrovci-bajakovo,2026-05-05T06:08,59,59 min,user19,2026-05-05T04:08:03+00:00
batrovci-bajakovo,2026-05-05T06:38,59,59 min,user19,2026-05-05T04:38:03+00:00
batrovci-bajakovo,2026-05-05T07:28,59,59 min,user19,2026-05-05T05:28:03+00:00
batrovci-bajakovo,2026-05-05T07:49,59,59 min,user19,2026-05-05T05:49:03+00:00
batrovci-bajakovo,2026-05-05T08:08,59,59 min,user19,2026-05-05T06:08:03+00:00
batrovci-bajakovo,2026-05-05T08:38,59,59 min,user19,2026-05-05T06:38:03+00:00
batrovci-bajakovo,2026-05-05T09:28,59,59 min,user19,2026-05-05T07:28:03+00:00
batrovci-bajakovo,2026-05-05T09:49,59,59 min,user19,2026-05-05T07:49:03+00:00
batrovci-bajakovo,2026-05-05T10:56,58,58 min,user147,2026-05-05T09:00:10+00:00
batrovci-bajakovo,2026-05-05T11:54,60,60 min,user147,2026-05-05T10:00:10+00:00
batrovci-bajakovo,2026-05-05T12:59,59,59 min,user147,2026-05-05T11:00:09+00:00
batrovci-bajakovo,2026-05-05T13:53,58,58 min,user147,2026-05-05T12:00:10+00:00
batrovci-bajakovo,2026-05-05T14:55,60,60 min,user147,2026-05-05T13:00:11+00:00
batrovci-bajakovo,2026-05-05T15:59,59,59 min,user147,2026-05-05T14:00:11+00:00
batrovci-bajakovo,2026-05-05T16:58,58,58 min,user147,2026-05-05T15:00:11+00:00
batrovci-bajakovo,2026-05-05T17:54,60,60 min,user147,2026-05-05T16:00:10+00:00
batrovci-bajakovo,2026-05-05T18:38,59,59 min,user19,2026-05-05T16:38:03+00:00
batrovci-bajakovo,2026-05-05T19:24,92,92 min,user0,2026-05-05T17:24:29+00:00
batrovci-bajakovo,2026-05-05T20:29,64,64 min,user147,2026-05-05T18:30:09+00:00
batrovci-bajakovo,2026-05-05T20:38,59,59 min,user19,2026-05-05T18:38:03+00:00
batrovci-bajakovo,2026-05-05T21:28,59,59 min,user19,2026-05-05T19:28:03+00:00
batrovci-bajakovo,2026-05-05T21:49,59,59 min,user19,2026-05-05T19:49:04+00:00
batrovci-bajakovo,2026-05-05T22:08,59,59 min,user19,2026-05-05T20:08:04+00:00
batrovci-bajakovo,2026-05-05T22:38,59,59 min,user19,2026-05-05T20:38:04+00:00
batrovci-bajakovo,2026-05-05T23:28,59,59 min,user19,2026-05-05T21:28:04+00:00
batrovci-bajakovo,2026-05-05T23:49,59,59 min,user19,2026-05-05T21:49:04+00:00
batrovci-bajakovo,2026-05-06T00:08,59,59 min,user19,2026-05-05T22:08:04+00:00
batrovci-bajakovo,2026-05-06T00:38,59,59 min,user19,2026-05-05T22:38:04+00:00
batrovci-bajakovo,2026-05-06T01:28,59,59 min,user19,2026-05-05T23:28:05+00:00
batrovci-bajakovo,2026-05-06T01:49,59,59 min,user19,2026-05-05T23:49:04+00:00
batrovci-bajakovo,2026-05-06T02:08,59,59 min,user19,2026-05-06T00:08:03+00:00
batrovci-bajakovo,2026-05-06T02:28,59,59 min,user19,2026-05-06T00:28:04+00:00
batrovci-bajakovo,2026-05-06T02:38,59,59 min,user19,2026-05-06T00:38:03+00:00
batrovci-bajakovo,2026-05-06T02:49,59,59 min,user19,2026-05-06T00:49:04+00:00
batrovci-bajakovo,2026-05-06T03:57,58,58 min,user147,2026-05-06T02:00:10+00:00
batrovci-bajakovo,2026-05-06T04:59,59,59 min,user147,2026-05-06T03:00:10+00:00
batrovci-bajakovo,2026-05-06T05:49,59,59 min,user19,2026-05-06T03:49:03+00:00
batrovci-bajakovo,2026-05-06T06:08,59,59 min,user19,2026-05-06T04:08:03+00:00
batrovci-bajakovo,2026-05-06T06:38,59,59 min,user19,2026-05-06T04:38:03+00:00
batrovci-bajakovo,2026-05-06T07:28,59,59 min,user19,2026-05-06T05:28:04+00:00
batrovci-bajakovo,2026-05-06T07:49,59,59 min,user19,2026-05-06T05:49:03+00:00
batrovci-bajakovo,2026-05-06T08:08,59,59 min,user19,2026-05-06T06:08:04+00:00
batrovci-bajakovo,2026-05-06T08:38,59,59 min,user19,2026-05-06T06:38:03+00:00
batrovci-bajakovo,2026-05-06T09:28,59,59 min,user19,2026-05-06T07:28:03+00:00
batrovci-bajakovo,2026-05-06T09:49,63,63 min,user19,2026-05-06T07:49:03+00:00
batrovci-bajakovo,2026-05-06T10:01,65,65 min,user0,2026-05-06T08:01:03+00:00
batrovci-bajakovo,2026-05-06T11:23,92,92 min,user147,2026-05-06T09:30:09+00:00
batrovci-bajakovo,2026-05-06T11:49,63,63 min,user19,2026-05-06T09:49:03+00:00
batrovci-bajakovo,2026-05-06T12:08,63,63 min,user19,2026-05-06T10:08:03+00:00
batrovci-bajakovo,2026-05-06T12:38,63,63 min,user19,2026-05-06T10:38:03+00:00
batrovci-bajakovo,2026-05-06T13:13,68,68 min,user0,2026-05-06T11:13:28+00:00
batrovci-bajakovo,2026-05-06T14:23,67,67 min,user147,2026-05-06T12:30:09+00:00
batrovci-bajakovo,2026-05-06T14:38,63,63 min,user19,2026-05-06T12:38:03+00:00
batrovci-bajakovo,2026-05-06T15:28,63,63 min,user19,2026-05-06T13:28:04+00:00
batrovci-bajakovo,2026-05-06T15:49,63,63 min,user19,2026-05-06T13:49:04+00:00
batrovci-bajakovo,2026-05-06T16:08,63,63 min,user19,2026-05-06T14:08:04+00:00
batrovci-bajakovo,2026-05-06T16:38,63,63 min,user19,2026-05-06T14:38:04+00:00
batrovci-bajakovo,2026-05-06T17:28,63,63 min,user19,2026-05-06T15:28:04+00:00
batrovci-bajakovo,2026-05-06T17:49,63,63 min,user19,2026-05-06T15:49:04+00:00
batrovci-bajakovo,2026-05-06T18:08,63,63 min,user19,2026-05-06T16:08:05+00:00
batrovci-bajakovo,2026-05-06T18:38,63,63 min,user19,2026-05-06T16:38:04+00:00
batrovci-bajakovo,2026-05-06T19:28,63,63 min,user19,2026-05-06T17:28:04+00:00
batrovci-bajakovo,2026-05-06T19:49,63,63 min,user19,2026-05-06T17:49:04+00:00
batrovci-bajakovo,2026-05-06T20:08,63,63 min,user19,2026-05-06T18:08:04+00:00
batrovci-bajakovo,2026-05-06T20:38,63,63 min,user19,2026-05-06T18:38:05+00:00
batrovci-bajakovo,2026-05-06T21:28,63,63 min,user19,2026-05-06T19:28:04+00:00
batrovci-bajakovo,2026-05-06T21:49,63,63 min,user19,2026-05-06T19:49:04+00:00
batrovci-bajakovo,2026-05-06T22:56,62,62 min,user147,2026-05-06T21:00:11+00:00
batrovci-bajakovo,2026-05-06T23:59,61,61 min,user147,2026-05-06T22:00:10+00:00
batrovci-bajakovo,2026-05-07T00:58,60,60 min,user147,2026-05-06T23:00:10+00:00
batrovci-bajakovo,2026-05-07T01:55,59,59 min,user147,2026-05-07T00:00:10+00:00
batrovci-bajakovo,2026-05-07T02:57,58,58 min,user147,2026-05-07T01:00:09+00:00
batrovci-bajakovo,2026-05-07T03:55,60,60 min,user147,2026-05-07T02:00:11+00:00
batrovci-bajakovo,2026-05-07T04:57,59,59 min,user147,2026-05-07T03:00:10+00:00
batrovci-bajakovo,2026-05-07T05:55,58,58 min,user147,2026-05-07T04:00:10+00:00
batrovci-bajakovo,2026-05-07T06:53,59,59 min,user147,2026-05-07T05:00:09+00:00
batrovci-bajakovo,2026-05-07T07:28,59,59 min,user19,2026-05-07T05:28:04+00:00
batrovci-bajakovo,2026-05-07T07:49,59,59 min,user19,2026-05-07T05:49:04+00:00
batrovci-bajakovo,2026-05-07T08:08,59,59 min,user19,2026-05-07T06:08:05+00:00
batrovci-bajakovo,2026-05-07T08:38,59,59 min,user19,2026-05-07T06:38:04+00:00
batrovci-bajakovo,2026-05-07T09:20,64,64 min,user0,2026-05-07T07:20:45+00:00
batrovci-bajakovo,2026-05-07T10:24,63,63 min,user147,2026-05-07T08:30:10+00:00
batrovci-bajakovo,2026-05-07T10:38,59,59 min,user19,2026-05-07T08:38:04+00:00
batrovci-bajakovo,2026-05-07T11:28,59,59 min,user19,2026-05-07T09:28:04+00:00
batrovci-bajakovo,2026-05-07T11:49,59,59 min,user19,2026-05-07T09:49:03+00:00
batrovci-bajakovo,2026-05-07T12:38,59,59 min,user19,2026-05-07T10:38:04+00:00
batrovci-bajakovo,2026-05-07T12:53,68,68 min,user0,2026-05-07T10:53:34+00:00
batrovci-bajakovo,2026-05-07T13:57,67,67 min,user147,2026-05-07T12:00:10+00:00
batrovci-bajakovo,2026-05-07T14:08,59,59 min,user19,2026-05-07T12:08:05+00:00
batrovci-bajakovo,2026-05-07T14:38,59,59 min,user19,2026-05-07T12:38:04+00:00
batrovci-bajakovo,2026-05-07T15:28,59,59 min,user19,2026-05-07T13:28:04+00:00
batrovci-bajakovo,2026-05-07T15:49,59,59 min,user19,2026-05-07T13:49:05+00:00
batrovci-bajakovo,2026-05-07T16:08,59,59 min,user19,2026-05-07T14:08:05+00:00
batrovci-bajakovo,2026-05-07T16:38,59,59 min,user19,2026-05-07T14:38:04+00:00
batrovci-bajakovo,2026-05-07T17:57,58,58 min,user147,2026-05-07T16:00:10+00:00
batrovci-bajakovo,2026-05-07T18:08,59,59 min,user19,2026-05-07T16:08:05+00:00
batrovci-bajakovo,2026-05-07T18:38,59,59 min,user19,2026-05-07T16:38:05+00:00
batrovci-bajakovo,2026-05-07T19:28,59,59 min,user19,2026-05-07T17:28:05+00:00
batrovci-bajakovo,2026-05-07T19:49,68,68 min,user19,2026-05-07T17:49:04+00:00
batrovci-bajakovo,2026-05-07T20:08,68,68 min,user19,2026-05-07T18:08:04+00:00
batrovci-bajakovo,2026-05-07T20:38,68,68 min,user19,2026-05-07T18:38:04+00:00
batrovci-bajakovo,2026-05-07T21:28,68,68 min,user19,2026-05-07T19:28:04+00:00
batrovci-bajakovo,2026-05-07T21:49,68,68 min,user19,2026-05-07T19:49:04+00:00
batrovci-bajakovo,2026-05-07T22:08,68,68 min,user19,2026-05-07T20:08:04+00:00
batrovci-bajakovo,2026-05-07T22:38,68,68 min,user19,2026-05-07T20:38:05+00:00
batrovci-bajakovo,2026-05-07T23:28,68,68 min,user19,2026-05-07T21:28:04+00:00
batrovci-bajakovo,2026-05-07T23:49,68,68 min,user19,2026-05-07T21:49:04+00:00
batrovci-bajakovo,2026-05-08T00:55,67,67 min,user147,2026-05-07T23:00:10+00:00
batrovci-bajakovo,2026-05-08T01:40,70,70 min,user0,2026-05-07T23:40:01+00:00
batrovci-bajakovo,2026-05-08T02:58,81,81 min,user147,2026-05-08T01:00:10+00:00
batrovci-bajakovo,2026-05-08T03:40,84,84 min,user0,2026-05-08T01:40:38+00:00
batrovci-bajakovo,2026-05-08T03:46,85,85 min,user0,2026-05-08T01:46:01+00:00
batrovci-bajakovo,2026-05-08T04:04,85,85 min,user0,2026-05-08T02:04:43+00:00
batrovci-bajakovo,2026-05-08T05:24,84,84 min,user147,2026-05-08T03:30:10+00:00
batrovci-bajakovo,2026-05-08T05:49,63,63 min,user19,2026-05-08T03:49:05+00:00
batrovci-bajakovo,2026-05-08T06:08,63,63 min,user19,2026-05-08T04:08:05+00:00
batrovci-bajakovo,2026-05-08T06:38,63,63 min,user19,2026-05-08T04:38:04+00:00
batrovci-bajakovo,2026-05-08T07:28,63,63 min,user19,2026-05-08T05:28:05+00:00
batrovci-bajakovo,2026-05-08T07:49,63,63 min,user19,2026-05-08T05:49:04+00:00
batrovci-bajakovo,2026-05-08T08:08,63,63 min,user19,2026-05-08T06:08:04+00:00
batrovci-bajakovo,2026-05-08T08:38,63,63 min,user19,2026-05-08T06:38:04+00:00
